altmetric_id,title,country,tiers
about_manchester,"About Manchester",GB,tier3
institut_curie,"Institut Curie",FR,tier3
earth_space_science_news,"Earth & Space Science News",US,tier3
water_supply_and_sanitation_collaborative_council,"Water Supply and Sanitation Collaborative Council",CH,tier3
science_space_robots,"Science, Space & Robots ",US,tier3
stepfeed,StepFeed,AE,tier3
wvtf,WVTF,US,tier2
delmarva_public_radio,"Delmarva Public Radio",US,tier2
am370,AM370,CN,tier2
citynews,CityNews,CA,tier1
medium,Medium,US,tier4
infosalut,Infosalut,ES,tier3
the_national,"The National",AE,tier2
harvard_public_health_review,"Harvard Public Health Review",US,tier1
the_university_of_queensland,"The University of Queensland",AU,tier3
illawarra_mercury,"Illawarra Mercury",AU,tier3
the_economist_1843,"The Economist 1843",US,tier1
hacked,Hacked,US,
byu_law,"BYU Law",US,"tier3 "
sabq,SABQ,US,tier3
chronicle_of_philathropy,"Chronicle of Philanthropy",US,tier3
christianity_today,"Christianity Today",US,tier3
tricycle,"Tricycle ",US,tier3
cochrane,Cochrane,US,tier3
sickkids_hospital,"SickKids Hospital",CA,tier3
glyconet,GlycoNet,CA,tier3
leicester_mercury,"Leicester Mercury",GB,tier2
loughborough_echo,"Loughborough Echo",GB,tier2
inside_higher_ed,"Inside Higher Ed",US,tier3
russia_beyond_the_headlines,"Russia Beyond the Headlines ",RU,tier2
institut_pasteur,"Institut Pasteur",FR,tier3
the_medical_independent,"The Medical Independent",IE,tier3
fight_for_sight,"Fight for sight",GB,tier3
daily_world_india,"Daily World (India)",IN,tier2
bryn_mawr_classical_review,"Bryn Mawr Classical Review",US,tier3
lse_review_of_books,"LSE Review of Books",GB,tier3
the_times_literary_supplement,"The Times Literary Supplement",GB,tier3
cbrne_world,"CBRNe World",US,tier3
polish_press_agency,"Polish Press Agency ",PL,tier1
sobota_info,"Sobota Info",SI,tier2
reporter,Reporter,SI,tier2
primorske_novice,"Primorske Novice",SI,tier2
demokracija,Demokracija,SI,tier2
pomurec,Pomurec,SI,tier2
thinkadvisor,ThinkAdvisor,US,tier3
pensions_investments,"Pensions & Investments",US,tier3
ir_magazine,"IR Magazine",US,tier3
financial_advisor,"Financial Advisor",US,tier3
benefitspro,BenefitsPro,US,tier3
consumer_reports,"Consumer Reports",US,tier3
piqua_daily_call,"Piqua Daily Call",US,tier2
daily_nebraskan,"Daily Nebraskan",US,tier2
dallas_news,"Dallas News",US,tier2
employee_benefits_news,"Employee Benefits News",US,tier3
healthcare_daily_online,"Healthcare Daily Online",US,tier3
health_leaders_media,"Health Leaders Media",US,tier3
mcclatchy_dc,"McClatchy DC",US,tier2
the_modesto_bee,"The Modesto Bee",US,tier2
politifact,Politifact,US,tier3
portland_business_journal,"Portland Business Journal",US,tier2
business_journal,"Business Journal",US,tier3
statesman_journal,"Statesman Journal",US,tier2
sun_herald,"Sun Herald",US,tier2
talking_points_memo,"Talking Points Memo",US,tier3
tulsa_world,"Tulsa World",US,tier2
open_the_magazine,"Open The Magazine ",IN,tier1
university_of_kentucky_news,"University of Kentucky News",US,tier3
nanotechweb,Nanotechweb,GB,tier3
medicalphysicsweb,Medicalphysicsweb,GB,tier3
the_national_law_review,"The National Law Review",US,tier3
neurology_advisor,"Neurology Advisor ",US,tier3
kathmandu_post,"Kathmandu Post",NP,tier2
caspar_star_tribune,"Caspar Star Tribune",US,tier2
news_ghana,"News Ghana ",GH,tier2
biotecnika,BioTecNika,US,tier3
oceana,Oceana,US,tier3
business_review,"Business Review",NO,tier3
endocrinology_advisor,"Endocrinology Advisor",US,tier3
kyrgystan_news,"Kyrgystan News ",KG,tier2
government_of_montserrat_news,"Government of Montserrat News ",MS,tier2
transitions_online,"Transitions Online",TM,tier2
daily_observer,"Daily Observer",GM,tier2
kuam_news,"Kuam News",GU,tier2
classics_for_all,"Classics for All",GB,
notre_dame_philosophical_reviews,"Notre Dame Philosophical Reviews",US,
publishers_weekly,"Publishers Weekly ",US,tier3
medical_news_bulletin,"Medical News Bulletin ",US,tier3
drugcom,Drugcom,DE,tier3
parkinsons_disease_foundation,"Parkinson's Disease Foundation ",US,tier3
lewy_body_dementia_association,"Lewy Body Dementia Association",US,tier3
safety_and_health_magazine,"Safety and Health Magazine",US,tier3
antipode_foundation,"Antipode Foundation",US,tier3
pourquoi_docteur,"Pourquoi Docteur ",FR,tier3
knack,Knack,BE,tier3
the_body,"The Body",US,tier3
virginia_tech,"Virginia Tech",US,tier3
occupational_health_safety,"Occupational Health & Safety",US,tier3
university_of_western_australia,"University of Western Australia",AU,tier3
sun_news_report,"Sun News Report",US,tier3
orthopedics_this_week,"Orthopedics This Week",US,tier3
cardiovascular_business,"Cardiovascular Business",US,tier3
3d_printing_industry,"3D Printing Industry",GB,tier3
charleston_gazette_mail,"Charleston Gazette Mail",US,tier3
kek,Kek,JP,tier3
cana_news_online,"Cana News Online ",BB,tier2
the_jamaica_gleaner,"The Jamaica Gleaner",JM,tier2
barbados_nation,"Barbados Nation",BB,tier2
barbados_advocate,"Barbados Advocate",BB,tier2
the_royal_gazette,"The Royal Gazette",BM,tier2
gramma,Gramma,CU,tier2
caribbean_news_now,"Caribbean News Now!",GD,tier2
haiti_progres,"Haiti Progres",HT,tier2
the_montserrat_reporter_online,"The Montserrat Reporter Online",MS,tier2
the_daily_herald_st_maarten,"The Daily Herald (St. Maarten)",SX,tier2
puerto_rico_herald,"Puerto Rico Herald",US,tier2
tobago_today,"Tobago Today",TT,tier2
caribpr_wire,"CaribPR Wire ",KY,tier2
caricom_news_network,"Caricom News Network",JM,tier2
guadeloupe_1ere,"Guadeloupe 1ère",GP,tier2
cayman_news_service,"Cayman News Service",KY,tier2
cayman_compass,"Cayman Compass",KY,tier2
the_cayman_reporter,"The Cayman Reporter",KY,tier2
boletin_extra,"boletin eXtra",AW,tier2
bondia_24,"Bondia 24",AW,tier2
dominica_weekly,"Dominica Weekly",DM,tier2
zananas,Zananas,MQ,tier2
haiti_gazette,"Haiti Gazette",HT,tier2
tout_haiti,"Tout Haiti",HT,tier2
ayiti_news,"Ayiti News",HT,tier2
haiti_news,"Haiti News",HT,tier2
haiti_libre,"Haiti Libre ",HT,tier2
dominica_news_online,"Dominica News Online",DM,tier2
the_sun_dominica,"The Sun (Dominica)",DM,tier2
st_baths_online,"St. Baths Online",BL,tier2
curacao_chronicle,"Curaçao Chronicle",CW,tier2
curacao_guardian,"Curaçao Guardian",CW,tier2
noticias_curacao,"Noticias Curaçao ",CW,tier2
townsville_bulletin,"Townsville Bulletin",AU,tier3
historici_netherlands,"Historici Netherlands",NL,tier3
resource_flows_data,"Resource Flows Data",NL,tier3
critical_care_reviews,"Critical Care Reviews",GB,tier3
the_cairns_post,"The Cairns Post",AU,tier2
australian_institute_of_marine_science,"Australian Institute of Marine Science",AU,tier3
australian_national_data_service,"Australian National Data Service",AU,tier2
news_corp_australia,"News Corp Australia",AU,tier2
the_mareeba_express,"The Mareeba Express",AU,tier2
newsport_australia,"Newsport (Australia)",AU,tier2
warrego_watchman,"Warrego Watchman",AU,tier2
queensland_country_life,"Queensland Country Life",AU,tier2
abc_north_queensland,"ABC North Queensland",AU,tier2
bowen_independent,"Bowen Independent",AU,tier2
daily_mercury,"Daily Mercury",AU,tier2
the_northern_miner,"The Northern Miner",AU,tier3
the_north_west_star,"The North West Star",AU,tier2
goulbourn_post,"Goulbourn Post",AU,tier2
alankabout,Alankabout,AU,tier2
australian_daily,"Australian Daily",AU,tier2
the_border_mail,"The Border Mail",AU,tier2
australian_financial_review,"Australian Financial Review",AU,tier2
innisfail_province,"Innisfail Province",AU,tier2
revista_moi,"Revista Moi",MX,tier4
national_health_and_medical_research_council,"National Health and Medical Research Council",AU,tier3
australian_research_council,"Australian Research Council",AU,tier3
australian_legal_information_institute,"Australian Legal Information Institute",AU,tier3
high_court_of_australia,"High Court of Australia",AU,tier3
media_centre_for_education_research,"Media Centre for Education Research",AU,tier3
cooperative_research_centres_association,"Cooperative Research Centres Association",AU,tier3
natural_history_museum,"Natural History Museum",GB,tier3
the_wire,"The Wire",IN,tier3
ndtv,NDTV,IN,tier2
capes_foundation,"CAPES Foundation",BR,tier3
the_physiological_society,"The Physiological Society",US,tier3
rocky_mountain_mirecc_for_va_suicide_prevention,"Rocky Mountain MIRECC for VA Suicide Prevention",US,tier3
fiercepharma,FiercePharma,US,tier3
the_scottish_sun,"The Scottish Sun",GB,tier4
seeker,Seeker,US,tier3
newcastle_news,"Newcastle News",AU,tier2
cu_boulder_school_of_medicine,"CU Boulder - School of Medicine",US,tier3
national_center_for_atmospheric_research,"National Center for Atmospheric Research ",US,tier3
global_focus,"Global Focus",US,tier3
university_world_news,"University World News",US,tier3
metro_netherlands,"Metro Netherlands",NL,tier2
reformatorisch_dagblad,"Reformatorisch Dagblad",NL,tier2
dagblad_noorden,"Dagblad Noorden",NL,tier2
bird_guides,"Bird Guides",US,tier3
s_trf,S&TRF,RU,tier3
poisk_news,"Poisk News",RU,tier3
c_news_russia,"C News Russia",RU,tier2
rscf,RSCF,RU,tier3
ministry_of_education_in_the_russian_federation,"Ministry of Education in the Russian Federation",RU,tier3
5100,5100,RU,tier3
study_in_russia,"Study in Russia",RU,tier4
rbc_daily,"RBC Daily",RU,tier2
baltinfo,Baltinfo,RU,tier2
rscur,RSCUR,RU,tier2
media_rupor,"Media Rupor",RU,tier2
grani,Grani,RU,tier2
newsroom,Newsroom,NZ,tier2
rare_bird_alert,"Rare Bird Alert",GB,tier3
de_limburger,"De Limburger",NL,tier2
de_gelderlander,"de Gelderlander",NL,tier2
noordhollands_dagblad,"Noordhollands Dagblad",NL,tier2
destentor,DeStentor,NL,tier2
bd,BD,NL,tier2
tubantia,Tubantia,NL,tier2
bn_destem,"BN DeStem",NL,tier2
leewarder_courant,"Leewarder Courant",NL,tier2
pzc,PZC,NL,tier2
haarlem_dagblad,"Haarlem Dagblad",NL,tier2
ijmuider_courant,"IJmuider Courant",NL,tier2
the_gooi_and_eemlander,"The Gooi and Eemlander",NL,tier2
fries_dagblad,"Fries Dagblad",NL,tier2
barneveldse_krant,"Barneveldse Krant",NL,tier2
the_pool,"The Pool",GB,tier3
health_news_review,"Health News Review",US,tier3
bowel_cancer_uk,"Bowel Cancer UK",GB,tier3
university_of_exeter,"University of Exeter",GB,tier3
murdoch_university,"Murdoch University",AU,tier3
cailiaoniu,cailiaoniu,CN,tier3
vbio,VBIO,DE,tier3
carbon_brief,"Carbon Brief",US,tier3
r_d_today,"R&D Today",US,tier3
aip_press_releases,"AIP Press Releases",US,tier3
all_about_birds,"All About Birds",US,tier3
advances_in_engineering,"Advances In Engineering",US,tier3
novus_light,"NOVUS Light",US,tier3
illumni,illumni,US,tier3
optics_org,Optics.org,US,tier4
biophotonics_world,"Biophotonics World",US,tier3
electronic_specifier,"Electronic Specifier",US,tier3
the_science_breaker,"The Science Breaker",CH,tier3
the_science_times,"The Science Times",KR,tier3
neurotechnologies_russia,"Neurotechnologies Russia",RU,tier3
materials_views_china,"Materials Views China",CN,tier3
national_institute_for_materials_science,"National Institute for Materials Science",JP,
hutch_news,"Hutch News",US,
insect_genetic_technologies,"Insect Genetic Technologies",US,tier3
genome_web,"Genome Web",US,tier3
quarkish,Quarkish,US,
mirconow,Mirconow,US,tier3
coastal_leader,"Coastal Leader",AU,tier2
eduskunta_riksdagen,"Eduskunta Riksdagen",FI,tier3
valtioneuvosto,Valtioneuvosto,FI,tier3
yritys_suomi,YRITYS-SUOMI,FI,tier3
kansanelakelaitos,Kansaneläkelaitos,FI,tier4
bloomberg_bna,"Bloomberg BNA",US,tier3
e_e_news,"E & E News",US,tier3
environmental_health_perspectives,"Environmental Health Perspectives",US,tier3
greenpeace_greenwire,"Greenpeace Greenwire",US,
inside_epa,"Inside EPA",US,tier3
the_intercept,"The Intercept",US,tier3
the_washington_free_beacon,"The Washington Free Beacon",US,tier2
el_khabar,"el Khabar",DZ,tier1
laraignee,L'Araignee,BJ,tier2
sidwaya,Sidwaya,BF,tier2
sangonet,Sangonet,CF,
al_watwan,"al Watwan",KM,tier2
dehai_eritrea_online,"Dehai Eritrea Online",ER,tier2
walta_information_centre,"Walta Information Centre",ET,tier2
ghana_review_international,"Ghana Review International",GH,tier2
the_new_statesman_online,"The New Statesman Online",GH,tier2
notre_voie,"Notre Voie",CI,tier2
le_patriote,"Le Patriote",CI,tier2
optometry_today,"Optometry Today",US,tier3
infectious_disease_hub,"Infectious Disease Hub",US,tier3
american_academy_of_ophthalmology,"American Academy of Ophthalmology",US,tier3
nouvelle_europe,"Nouvelle Europe",FR,tier3
agritech_east,Agritech-East,GB,tier3
ktla,KTLA,US,tier4
aln,ALN,US,tier3
one_news_page,"One News Page",US,tier4
9_news,"9 News",AU,tier4
geo_tv,Geo.tv,US,tier4
france24,France24,FR,tier2
entrepreneur,"Entrepreneur ",US,tier3
rfd_tv,"RFD TV",US,tier4
zululand_observer,"Zululand Observer",ZA,tier2
anda,ANDA,BR,tier3
northeastern_news,"NorthEastern News",ZA,tier4
cadena_ser,"Cadena SER",PT,tier2
voz_libre,"Voz Libre",PT,tier2
telecinco,Telecinco,ES,tier4
mundiario,Mundiario,ES,tier2
the_daily_galaxy,"The Daily Galaxy",US,tier3
irish_health,"Irish Health",IE,tier3
true_viral_news,"True Viral News",RU,tier4
community_care,"Community Care",GB,tier3
diari_de_tarragona,"Diari de Tarragona",ES,tier2
diaro_de_asturias,"Diaro de Asturias",ES,tier2
long_room,"Long Room",US,tier4
manchester_evening_news,"Manchester Evening News",GB,tier2
bioengineering_today,"Bioengineering Today",US,tier3
aas_nova,"AAS Nova",US,tier3
newshub,Newshub,NZ,tier2
geographical_magazine,"Geographical Magazine ",GB,tier3
express_polish,"Express Polish",PL,tier2
tn8,tn8,NI,tier2
tuxi,Tuxi,CN,tier3
ebiotrade,Ebiotrade,CN,tier3
microscopy_and_analysis,"Microscopy and Analysis",GB,tier3
mwee,MWEE,BE,tier3
pv_magazine,"PV Magazine",GB,tier3
the_financial_express_dhaka,"The Financial Express (Dhaka)",BD,tier3
aol_uk,"AOL (UK)",GB,tier2
evening_express,"Evening Express",GB,tier2
news_and_star,"News and Star",GB,tier2
the_mail,"The Mail ",GB,tier2
bunbury_mail,"Bunbury Mail",AU,tier2
bendigo_advertiser,"Bendigo Advertiser",AU,tier2
science_mission,"Science Mission",US,tier3
forces,"Forces ",GB,tier3
orizzont_energia,"Orizzont Energia",IT,tier3
yohap_news,"Yohap News ",KP,tier2
financial_tribune,"Financial Tribune ",IR,tier3
jornal_de_angola,"Jornal de Angola",AO,tier2
t13,T13,CO,tier2
7sur7,7sur7,PL,tier4
lastminute_info,LastMinute.info,CM,tier2
vdi_nachrichten,"VDI Nachrichten",DE,tier3
the_daily_star_bangladesh,"The Daily Star (Bangladesh)",BD,tier2
financial_tribune_bangladesh,"Financial Tribune (Bangladesh)",BD,tier3
the_independent_bangladesh,"The Independent (Bangladesh)",BD,tier2
the_daily_new_age,"The Daily New Age",BD,tier2
the_new_nation,"The New Nation",BD,tier2
the_daily_sun_bangladesh,"The Daily Sun (Bangladesh)",BD,tier2
the_bangladesh_today,"The Bangladesh Today",BD,tier2
prothom_alto,"Prothom Alto",BD,tier2
alnilin,Alnilin,SD,tier2
ennahar_online,"Ennahar Online",DZ,tier2
el_watan,"El Watan ",DZ,tier2
le_quotidien_doran,"Le Quotidien d'Oran",DZ,tier2
le_soir_dalgerie,"Le Soir d'Algerie",DZ,tier2
angola_press,"Angola Press ",AO,tier2
sapo_noticias_angola,"Sapo Noticias Angola ",AO,tier2
infosbeninmonde_com,"InfosBeninMonde.com ",BJ,tier2
24_heures_au_benin,"24 Heures au Bénin ",BJ,tier2
mmegi_online,"Mmegi Online ",BW,tier2
daily_news_botswana,"Daily News Botswana ",BW,tier2
aouaga_com,"AOuaga.com ",BF,tier2
zimbabwe_daily,"Zimbabwe Daily ",ZW,tier2
iwacu,IWACU,BI,tier2
africa_news_hub,"Africa News Hub ",CM,tier2
journal_du_cameroun,"Journal du Cameroun ",CM,tier2
cameroon_tribune,"Cameroon Tribune ",CM,tier2
infor,Infor,CV,tier2
a_nacao,"A Nação ",CV,tier2
radio_ndeke_luka,"Radio Ndeke Luka ",CF,tier2
alwihda_info,"Alwihda Info ",TD,tier2
tchadien_info,"Tchadien.info ",TD,tier2
mayotte_la1ere,"Mayotte La1ere ",KM,tier2
mediacongo,Mediacongo,CD,tier2
7sur7_cd,"7sur7.cd ",CD,tier2
acp_media_public,"ACP Média Public",CD,tier2
radio_okapi,"Radio Okapi ",CD,tier2
akhbarelyom,"Akhbarelyom ",EG,tier2
al_joumhouria,"Al-Joumhouria ",EG,tier2
al_ahram,"Al Ahram ",EG,tier2
almesryoon,Almesryoon,EG,tier2
amwal_al_ghad,"Amwal Al Ghad ",EG,tier2
elfagr,Elfagr,EG,tier2
masress_com,"Masress.com ",EG,tier2
youm7,Youm7,EG,tier2
dostor,Dostor,EG,tier2
diretube,DireTube,ET,tier2
ethiogrio,EthioGrio,ET,tier2
spectroscopy_now,"Spectroscopy Now",US,tier3
acp_internist,"ACP Internist ",US,tier3
the_federation_of_european_biochemical_societies,"The Federation of European Biochemical Societies",BE,tier3
aap_publications,"AAP Publications",US,tier3
american_academy_of_pediatrics,"American Academy of Pediatrics ",US,tier3
texas_a_m,"Texas A&M ",US,tier2
the_battalion,"The Battalion ",US,tier2
the_eagle,"The Eagle",US,tier2
agrilife,AgriLife,US,tier3
kbtx_tv,KBTX-TV,US,tier2
the_chronicle_of_higher_education_united_states,"The Chronicle of Higher Education - United States",US,tier3
